DATE,DAILY_COUNT,MEAN_TEMP,TOTAL_RAIN,TOTAL_SNOW
2017-09-30,19341,10.9,0.0,0.0
2017-10-01,17315,11.4,0.0,0.0
2017-10-02,24992,13.2,0.0,0.0
2017-10-03,26054,14.3,0.0,0.0
2017-10-04,21110,19.4,6.8,0.0
2017-10-05,24946,15.8,0.0,0.0
2017-10-06,25038,14.5,0.0,0.0
2017-10-07,13338,16.0,4.8,0.0
2017-10-08,15058,20.7,6.4,0.0
2017-10-09,5084,16.1,29.6,0.0
2017-10-10,23948,16.9,0.0,0.0
2017-10-11,21570,8.9,0.0,0.0
2017-10-12,22634,9.5,0.0,0.0
2017-10-13,22844,12.0,0.0,0.0
2017-10-14,16707,16.3,0.4,0.0
2017-10-15,10442,15.8,11.0,0.0
2017-10-16,17435,4.8,0.0,0.0
2017-10-17,19043,7.1,0.0,0.0
2017-10-18,22138,13.4,0.0,0.0
2017-10-19,22118,15.7,0.0,0.0
2017-10-20,22619,12.1,0.0,0.0
2017-10-21,19060,14.8,0.0,0.0
2017-10-22,16925,13.9,0.0,0.0
2017-10-23,21563,14.0,0.0,0.0
2017-10-24,11883,17.5,32.0,0.0
2017-10-25,21803,10.4,4.0,0.0
2017-10-26,13585,10.4,4.0,0.0
2017-10-27,19186,8.0,0.0,0.0
2017-10-28,17049,11.2,0.0,0.0
2017-10-29,6221,10.6,26.6,0.0
2017-10-30,12653,12.9,0.6,0.0
2017-10-31,15569,6.8,0.4,0.0
2017-11-01,14797,5.4,2.4,0.0
2017-11-02,7154,11.3,20.0,0.0
2017-11-03,14144,9.5,9.8,0.0
2017-11-04,10706,3.4,0.4,0.0
2017-11-05,5029,7.8,11.4,0.0
2017-11-06,12063,8.2,5.0,0.0
2017-11-07,12985,1.2,0.0,0.0
2017-11-08,12995,4.5,0.0,0.0
2017-11-09,12518,4.5,2.6,0.0
2017-11-10,7273,-3.8,0.0,0.2
2017-11-11,5706,-5.5,0.0,0.0
2017-11-12,5763,-1.6,0.0,0.0
2017-11-13,9288,-2.5,0.0,0.0
2017-11-14,10496,1.2,0.0,0.0
2017-11-15,10811,1.3,0.0,0.0
2017-11-16,0,4.8,5.0,0.2
2017-11-17,0,-2.5,0.0,0.0
2017-11-18,0,-2.6,1.2,0.0
2017-11-19,0,-0.9,8.6,3.8
2017-11-20,0,-5.7,0.0,0.0
2017-11-21,0,1.9,0.0,0.0
2017-11-22,0,0.9,2.2,0.0
2017-11-23,0,-3.2,0.0,0.0
2017-11-24,0,4.2,0.0,0.0
2017-11-25,0,4.4,6.4,0.0
2017-11-26,0,-0.7,0.4,1.6
2017-11-27,0,-6.2,0.0,0.0
2017-11-28,0,-2.9,0.0,0.0
2017-11-29,0,0.3,1.2,0.0
2017-11-30,0,-1.4,3.2,0.2
2017-12-01,0,1.8,0.0,0.0
2017-12-02,0,1.2,0.0,0.0
2017-12-03,0,0.3,0.0,0.0
2017-12-04,0,1.5,0.0,0.0
2017-12-05,0,7.8,9.8,0.0
2017-12-06,0,2.7,0.0,0.0
2017-12-07,0,-0.2,0.0,0.2
2017-12-08,0,-1.0,0.0,0.0
2017-12-09,0,-2.0,0.0,0.0
2017-12-10,0,-3.3,0.0,1.8
2017-12-11,0,-8.3,0.0,0.8
2017-12-12,0,-8.8,0.2,18.6
2017-12-13,0,-11.8,0.0,2.4
2017-12-14,0,-16.8,0.0,0.0
2017-12-15,0,-14.8,0.0,0.4
2017-12-16,0,-11.5,0.0,1.8
2017-12-17,0,-16.7,0.0,0.2
2017-12-18,0,-12.1,0.0,4.8
2017-12-19,0,-3.5,2.7,4.4
2017-12-20,0,-5.6,0.0,0.0
2017-12-21,0,-13.4,0.0,0.0
2017-12-22,0,-13.4,0.0,1.4
2017-12-23,0,-8.6,0.0,9.4
2017-12-24,0,-7.6,0.0,0.0
2017-12-25,0,-8.3,0.0,13.4
2017-12-26,0,-13.0,0.0,0.0
2017-12-27,0,-21.4,0.0,0.0
2017-12-28,0,-23.6,0.0,0.0
2017-12-29,0,-21.6,0.0,1.6
2017-12-30,0,-21.2,0.0,0.2
2017-12-31,0,-21.4,0.0,0.0
2018-01-01,0,-22.3,0.0,0.0
2018-01-02,0,-20.1,0.0,4.6
2018-01-03,0,-13.8,0.0,0.6
2018-01-04,0,-10.4,0.0,2.2
2018-01-05,0,-18.2,0.2,5.8
2018-01-06,0,-22.5,0.0,0.6
2018-01-07,0,-18.1,0.0,4.6
2018-01-08,0,-7.7,0.0,12.2
2018-01-09,0,-6.3,0.0,0.2
2018-01-10,0,-8.5,2.2,0.0
2018-01-11,0,2.3,5.8,0.0
2018-01-12,0,1.1,17.0,5.6
2018-01-13,0,-14.7,0.0,30.4
2018-01-14,0,-22.8,0.0,0.0
2018-01-15,0,-20.1,0.0,0.0
2018-01-16,0,-12.6,0.0,2.6
2018-01-17,0,-9.3,0.0,0.0
2018-01-18,0,-4.6,0.0,0.4
2018-01-19,0,-2.2,0.0,0.0
2018-01-20,0,1.5,0.0,0.0
2018-01-21,0,-3.1,0.0,0.2
2018-01-22,0,-5.8,7.2,10.2
2018-01-23,0,-0.9,9.0,0.4
2018-01-24,0,-6.0,0.0,0.0
2018-01-25,0,-13.6,0.0,0.0
2018-01-26,0,-12.9,0.0,0.0
2018-01-27,0,-3.7,2.2,0.0
2018-01-28,0,-0.6,0.0,0.0
2018-01-29,0,-9.1,0.0,0.0
2018-01-30,0,-11.2,0.0,0.0
2018-01-31,0,-12.4,0.0,5.8
2018-02-01,0,-3.4,0.0,0.2
2018-02-02,0,-14.2,0.0,0.0
2018-02-03,0,-14.0,0.0,1.0
2018-02-04,0,-3.4,0.0,12.0
2018-02-05,0,-7.0,0.0,1.4
2018-02-06,0,-9.3,0.0,1.2
2018-02-07,0,-13.2,0.0,14.8
2018-02-08,0,-13.9,0.0,0.2
2018-02-09,0,-10.8,0.0,0.6
2018-02-10,0,-7.1,0.0,8.4
2018-02-11,0,-3.4,2.8,0.0
2018-02-12,0,-8.5,0.0,0.0
2018-02-13,0,-12.8,0.0,0.0
2018-02-14,0,-4.5,0.0,0.0
2018-02-15,0,-0.6,1.0,0.0
2018-02-16,0,-4.2,0.4,9.0
2018-02-17,0,-9.4,0.0,0.0
2018-02-18,0,-2.5,0.0,0.0
2018-02-19,0,1.5,1.6,0.0
2018-02-20,0,1.4,15.2,0.0
2018-02-21,0,2.6,2.0,0.0
2018-02-22,0,-5.6,0.0,0.0
2018-02-23,0,-3.2,4.0,0.2
2018-02-24,0,-0.8,0.0,0.0
2018-02-25,0,0.5,2.2,4.2
2018-02-26,0,1.2,0.0,0.0
2018-02-27,0,1.8,0.0,0.0
2018-02-28,0,4.0,0.2,0.0
2018-03-01,0,0.6,0.0,0.0
2018-03-02,0,-0.4,1.0,0.4
2018-03-03,0,2.0,0.0,0.0
2018-03-04,0,0.9,0.0,2.6
2018-03-05,0,0.4,0.0,0.2
2018-03-06,0,-0.8,0.0,0.0
2018-03-07,0,-0.7,0.8,0.2
2018-03-08,0,-1.7,0.0,5.4
2018-03-09,0,-1.2,0.0,0.8
2018-03-10,0,-1.8,0.0,3.0
2018-03-11,0,0.1,0.0,0.4
2018-03-12,0,0.9,0.0,0.2
2018-03-13,0,0.3,0.0,10.4
2018-03-14,0,0.3,0.0,11.2
2018-03-15,0,0.1,0.0,2.2
2018-03-16,0,-6.6,0.0,0.0
2018-03-17,0,-10.2,0.0,0.0
2018-03-18,0,-11.0,0.0,0.0
2018-03-19,0,-8.7,0.0,0.0
2018-03-20,0,-7.8,0.0,0.0
2018-03-21,0,-4.4,0.0,0.0
2018-03-22,0,1.2,0.0,0.0
2018-03-23,0,0.1,0.0,0.0
2018-03-24,0,-2.0,0.0,0.4
2018-03-25,0,0.5,0.0,0.0
2018-03-26,0,1.2,0.0,0.0
2018-03-27,0,1.5,0.8,0.0
2018-03-28,0,4.2,1.4,0.0
2018-03-29,0,6.2,10.4,0.0
2018-03-30,0,4.0,3.0,0.0
2018-03-31,0,2.7,0.4,0.0
2018-04-01,0,2.6,1.0,0.0
2018-04-02,0,1.2,0.0,0.0
2018-04-03,0,3.7,0.6,1.6
2018-04-04,0,-0.1,20.0,4.4
2018-04-05,0,-6.4,0.0,0.0
2018-04-06,0,0.2,0.0,0.8
2018-04-07,0,-0.6,0.0,0.0
2018-04-08,0,-1.6,0.0,0.0
2018-04-09,0,-3.0,0.0,0.0
2018-04-10,3062,0.4,0.0,0.0
2018-04-11,9599,2.7,0.2,0.0
2018-04-12,9611,5.2,6.6,0.0
2018-04-13,12738,6.2,0.0,0.0
2018-04-14,6854,0.8,0.0,0.0
2018-04-15,3607,-2.7,2.2,0.2
2018-04-16,2684,1.4,15.4,0.0
2018-04-17,6246,1.7,1.4,0.4
2018-04-18,9496,3.5,0.2,0.6
2018-04-19,11002,2.3,0.4,0.0
2018-04-20,13044,4.7,0.0,0.0
2018-04-21,16245,6.2,0.0,0.0
2018-04-22,17712,7.0,0.0,0.0
2018-04-23,21269,8.8,0.0,0.0
2018-04-24,23549,13.1,0.0,0.0
2018-04-25,8210,12.5,18.2,0.0
2018-04-26,7345,9.3,6.6,0.0
2018-04-27,20487,9.3,0.0,0.0
2018-04-28,17400,10.7,1.0,0.0
2018-04-29,4849,6.6,14.0,0.0
2018-04-30,11973,8.1,11.4,0.0
2018-05-01,23271,12.2,0.0,0.0
2018-05-02,24571,18.2,0.2,0.0
2018-05-03,13246,14.9,13.2,0.0
2018-05-04,16311,13.3,5.2,0.0
2018-05-05,24905,13.2,0.0,0.0
2018-05-06,23963,14.0,0.0,0.0
2018-05-07,25666,9.7,0.0,0.0
2018-05-08,30632,13.8,0.0,0.0
2018-05-09,31734,18.0,0.0,0.0
2018-05-10,23042,14.4,0.4,0.0
2018-05-11,25164,7.5,0.0,0.0
2018-05-12,26166,10.7,0.0,0.0
2018-05-13,24239,13.4,0.0,0.0
2018-05-14,29106,18.2,0.0,0.0
2018-05-15,22826,13.7,1.2,0.0
2018-05-16,30659,13.1,0.0,0.0
2018-05-17,28835,13.4,0.0,0.0
2018-05-18,29153,10.1,0.0,0.0
2018-05-19,14497,12.9,5.8,0.0
2018-05-20,21498,15.4,9.2,0.0
2018-05-21,26050,16.5,0.0,0.0
2018-05-22,21621,16.7,2.6,0.0
2018-05-23,30420,17.6,0.0,0.0
2018-05-24,31970,17.7,0.0,0.0
2018-05-25,31315,21.7,0.6,0.0
2018-05-26,24160,18.3,7.8,0.0
2018-05-27,25579,15.8,0.4,0.0
2018-05-28,27546,17.3,2.0,0.0
2018-05-29,34682,19.4,0.0,0.0
2018-05-30,35143,20.1,0.0,0.0
2018-05-31,33940,24.8,0.4,0.0
2018-06-01,34806,24.1,0.0,0.0
2018-06-02,35521,19.7,0.0,0.0
2018-06-03,32008,18.1,5.0,0.0
2018-06-04,9015,12.2,23.0,0.0
2018-06-05,27235,13.1,0.6,0.0
2018-06-06,30493,14.2,0.0,0.0
2018-06-07,32780,17.2,0.0,0.0
2018-06-08,36654,17.9,0.0,0.0
2018-06-09,35448,17.6,0.0,0.0
2018-06-10,29823,14.4,0.0,0.0
2018-06-11,33256,15.7,0.0,0.0
2018-06-12,35067,19.3,0.0,0.0
2018-06-13,24874,21.1,4.6,0.0
2018-06-14,19825,14.6,10.4,0.0
2018-06-15,35136,18.2,0.2,0.0
2018-06-16,32576,21.2,0.0,0.0
2018-06-17,27710,22.8,0.8,0.0
2018-06-18,21992,23.7,19.0,0.0
2018-06-19,34840,19.3,0.0,0.0
2018-06-20,30769,19.7,0.8,0.0
2018-06-21,34738,16.6,0.0,0.0
2018-06-22,34118,18.2,0.0,0.0
2018-06-23,20728,18.6,4.0,0.0
2018-06-24,17086,18.5,5.4,0.0
2018-06-25,25720,17.6,0.0,0.0
2018-06-26,32769,16.9,0.0,0.0
2018-06-27,31589,21.2,2.2,0.0
2018-06-28,31446,19.9,0.2,0.0
2018-06-29,34324,24.9,0.0,0.0
2018-06-30,26124,27.1,5.8,0.0
2018-07-01,21986,28.4,0.0,0.0
2018-07-02,20822,29.1,0.0,0.0
2018-07-03,31415,27.3,0.0,0.0
2018-07-04,32737,27.2,0.0,0.0
2018-07-05,31778,28.6,0.0,0.0
2018-07-06,35689,21.9,0.0,0.0
2018-07-07,32260,20.6,0.0,0.0
2018-07-08,27383,23.4,0.0,0.0
2018-07-09,31617,25.1,0.0,0.0
2018-07-10,34007,24.3,0.0,0.0
2018-07-11,35455,19.9,0.0,0.0
2018-07-12,35309,23.0,0.0,0.0
2018-07-13,35180,23.1,0.0,0.0
2018-07-14,30299,24.8,0.4,0.0
2018-07-15,28513,26.1,0.0,0.0
2018-07-16,32099,26.4,0.0,0.0
2018-07-17,31505,23.7,31.8,0.0
2018-07-18,36610,19.4,0.0,0.0
2018-07-19,35779,20.0,0.0,0.0
2018-07-20,34647,23.9,0.0,0.0
2018-07-21,31102,25.7,0.0,0.0
2018-07-22,17589,22.3,5.0,0.0
2018-07-23,29802,25.2,0.0,0.0
2018-07-24,28046,26.4,1.0,0.0
2018-07-25,15315,23.7,30.6,0.0
2018-07-26,31056,23.9,26.8,0.0
2018-07-27,33920,24.5,0.2,0.0
2018-07-28,29805,22.7,1.8,0.0
2018-07-29,34498,22.0,0.0,0.0
2018-07-30,32250,22.8,0.0,0.0
2018-07-31,34558,24.3,0.0,0.0
2018-08-01,32524,25.3,3.6,0.0
2018-08-02,34942,25.2,0.0,0.0
2018-08-03,34028,24.5,0.0,0.0
2018-08-04,25995,23.5,2.6,0.0
2018-08-05,28738,25.5,0.0,0.0
2018-08-06,28679,26.5,9.4,0.0
2018-08-07,27770,24.8,1.0,0.0
2018-08-08,28360,23.9,6.0,0.0
2018-08-09,33055,23.5,3.6,0.0
2018-08-10,34981,21.2,0.0,0.0
2018-08-11,30350,21.7,0.0,0.0
2018-08-12,27110,23.3,0.0,0.0
2018-08-13,31479,25.0,0.0,0.0
2018-08-14,32869,25.8,7.4,0.0
2018-08-15,32802,24.4,0.0,0.0
2018-08-16,35489,20.7,0.0,0.0
2018-08-17,22735,20.2,3.6,0.0
2018-08-18,31322,21.5,0.0,0.0
2018-08-19,28613,22.0,0.0,0.0
2018-08-20,32399,21.1,0.0,0.0
2018-08-21,32108,22.4,0.4,0.0
2018-08-22,26178,19.4,0.6,0.0
2018-08-23,34990,18.6,0.0,0.0
2018-08-24,35174,23.3,0.0,0.0
2018-08-25,30113,23.4,0.0,0.0
2018-08-26,21844,22.9,15.4,0.0
2018-08-27,31735,22.3,3.6,0.0
2018-08-28,30589,26.2,6.8,0.0
2018-08-29,31481,26.4,1.8,0.0
2018-08-30,34112,17.5,0.0,0.0
2018-08-31,34226,17.5,0.4,0.0
2018-09-01,27294,23.7,0.0,0.0
2018-09-02,16073,22.5,10.4,0.0
2018-09-03,17577,25.8,4.4,0.0
2018-09-04,34212,22.2,0.0,0.0
2018-09-05,33267,25.6,1.4,0.0
2018-09-06,34541,20.8,0.0,0.0
2018-09-07,35361,16.9,0.0,0.0
2018-09-08,26997,13.6,0.0,0.0
2018-09-09,22936,11.6,0.0,0.0
2018-09-10,24696,13.0,17.6,0.0
2018-09-11,23431,16.5,7.8,0.0
2018-09-12,33006,19.9,0.0,0.0
2018-09-13,34731,19.8,0.0,0.0
2018-09-14,34936,21.9,0.0,0.0
2018-09-15,28635,23.0,0.0,0.0
2018-09-16,26217,23.3,0.0,0.0
2018-09-17,32157,24.2,0.0,0.0
2018-09-18,30506,19.2,0.0,0.0
2018-09-19,29185,13.6,0.0,0.0
2018-09-20,29662,13.1,0.0,0.0
2018-09-21,17370,18.9,33.6,0.0
2018-09-22,23764,13.4,0.0,0.0
2018-09-23,19609,12.6,0.0,0.0
2018-09-24,25133,9.6,0.0,0.0
2018-09-25,16906,13.5,5.6,0.0
2018-09-26,20547,17.7,3.8,0.0
2018-09-27,29374,12.8,0.0,0.0
2018-09-28,29597,16.5,1.2,0.0
2018-09-29,20489,12.8,1.8,0.0
2018-09-30,19311,10.0,1.2,0.0
2018-10-01,24536,10.7,0.2,0.0
2018-10-02,12039,9.2,8.8,0.0
2018-10-03,23110,10.6,0.0,0.0
2018-10-04,22692,15.6,0.2,0.0
2018-10-05,22491,7.1,0.0,0.0
2018-10-06,13476,8.9,0.0,0.0
2018-10-07,12489,8.1,0.0,0.0
2018-10-08,8491,8.5,18.8,0.0
2018-10-09,25536,17.6,0.2,0.0
2018-10-10,19334,15.2,5.4,0.0
2018-10-11,13942,9.3,7.8,0.0
2018-10-12,21349,8.8,0.0,0.0
2018-10-13,14078,6.6,0.0,0.0
2018-10-14,14576,8.2,0.0,0.0
2018-10-15,13605,9.2,5.4,0.0
2018-10-16,18723,6.3,0.0,0.0
2018-10-17,17874,5.7,0.2,0.0
2018-10-18,16647,2.2,0.0,0.0
2018-10-19,20940,10.3,0.0,0.0
2018-10-20,13571,8.1,0.8,0.0
2018-10-21,9901,2.3,0.0,0.0
2018-10-22,16329,2.1,0.2,0.0
2018-10-23,17345,4.7,0.6,0.0
2018-10-24,14568,4.6,1.0,0.0
2018-10-25,15829,1.4,0.0,0.0
2018-10-26,16446,0.3,0.0,0.0
2018-10-27,8226,1.0,5.4,3.0
2018-10-28,5483,2.7,6.0,0.0
2018-10-29,10467,4.3,1.6,0.0
2018-10-30,15045,1.6,0.0,0.0
2018-10-31,9352,1.9,8.8,0.0
2018-11-01,14871,5.7,8.6,0.0
2018-11-02,10375,4.2,6.4,0.0
2018-11-03,4882,3.7,10.6,0.0
2018-11-04,9749,4.0,0.0,0.0
2018-11-05,10201,3.5,8.6,0.0
2018-11-06,10506,9.1,5.0,0.0
2018-11-07,14202,9.4,0.6,0.0
2018-11-08,14315,5.3,0.0,0.0
2018-11-09,9825,0.2,8.8,6.2
2018-11-10,6557,1.7,2.6,0.0
2018-11-11,5998,-2.1,0.0,0.0
2018-11-12,10794,0.2,0.0,0.2
2018-11-13,7291,-2.7,6.6,0.4
2018-11-14,7184,-8.8,0.0,0.0
2018-11-15,7598,-7.7,0.0,0.0
2018-11-16,0,-3.3,0.0,11.2
2018-11-17,0,-2.0,0.0,0.2
2018-11-18,0,-7.7,0.0,0.0
2018-11-19,0,-1.3,0.0,1.6
2018-11-20,0,-5.4,0.0,4.8
2018-11-21,0,-9.4,0.0,2.4
2018-11-22,0,-13.6,0.0,0.0
2018-11-23,0,-10.1,0.0,0.0
2018-11-24,0,-3.8,1.8,0.0
2018-11-25,0,1.5,19.0,0.0
2018-11-26,0,2.4,4.0,0.0
2018-11-27,0,0.5,0.0,9.2
2018-11-28,0,1.4,0.4,4.8
2018-11-29,0,1.7,0.0,0.0
2018-11-30,0,0.2,0.0,0.0
2018-12-01,0,-0.1,0.0,0.0
2018-12-02,0,1.7,13.6,2.0
2018-12-03,0,0.6,6.2,1.6
2018-12-04,0,-5.1,0.0,0.0
2018-12-05,0,-6.4,0.0,0.6
2018-12-06,0,-1.8,0.0,1.0
2018-12-07,0,-8.4,0.0,0.0
2018-12-08,0,-13.2,0.0,0.4
2018-12-09,0,-7.0,0.0,0.0
2018-12-10,0,-8.2,0.0,0.0
2018-12-11,0,-8.3,0.0,2.6
2018-12-12,0,-13.0,0.0,0.4
2018-12-13,0,-12.2,0.0,0.0
2018-12-14,0,-2.6,7.6,0.0
2018-12-15,0,1.3,0.0,0.0
2018-12-16,0,-0.9,0.0,0.0
2018-12-17,0,-3.0,0.0,0.6
2018-12-18,0,-6.8,0.0,0.0
2018-12-19,0,-6.6,0.0,0.0
2018-12-20,0,-2.2,5.2,0.0
2018-12-21,0,3.4,34.8,0.0
2018-12-22,0,-0.5,1.6,0.8
2018-12-23,0,-8.6,0.0,0.0
2018-12-24,0,-8.9,0.0,0.0
2018-12-25,0,-11.3,0.0,0.0
2018-12-26,0,-8.7,0.0,0.2
2018-12-27,0,-11.6,0.0,0.0
2018-12-28,0,-2.9,12.4,4.0
2018-12-29,0,-3.2,0.6,0.0
2018-12-30,0,-10.0,0.0,0.0
2018-12-31,0,-3.3,2.4,0.6
2019-01-01,0,-5.0,16.8,0.2
2019-01-02,0,-12.5,0.0,0.4
2019-01-03,0,-7.8,0.0,4.6
2019-01-04,0,0.4,0.0,3.0
2019-01-05,0,1.2,0.0,0.0
2019-01-06,0,-5.9,0.0,0.4
2019-01-07,0,-12.5,0.0,4.6
2019-01-08,0,-3.9,0.0,5.8
2019-01-09,0,-0.9,0.0,0.2
2019-01-10,0,-7.9,0.0,1.2
2019-01-11,0,-15.9,0.0,0.0
2019-01-12,0,-16.4,0.0,0.0
2019-01-13,0,-15.4,0.0,0.0
2019-01-14,0,-13.4,0.0,0.0
2019-01-15,0,-4.7,0.0,0.6
2019-01-16,0,-8.2,0.0,0.6
2019-01-17,0,-17.2,0.0,0.0
2019-01-18,0,-12.6,0.0,2.6
2019-01-19,0,-19.1,0.0,2.8
2019-01-20,0,-18.6,0.0,15.8
2019-01-21,0,-19.0,0.0,1.8
2019-01-22,0,-16.5,0.0,0.0
2019-01-23,0,-6.2,7.0,15.4
2019-01-24,0,-2.0,17.6,0.0
2019-01-25,0,-6.6,0.0,0.2
2019-01-26,0,-12.5,0.0,0.6
2019-01-27,0,-7.0,0.0,0.0
2019-01-28,0,-16.4,0.0,0.0
2019-01-29,0,-13.6,0.0,9.6
2019-01-30,0,-12.4,0.0,0.0
2019-01-31,0,-15.9,0.0,0.0
2019-02-01,0,-14.9,0.0,0.0
2019-02-02,0,-11.6,0.0,4.0
2019-02-03,0,-12.7,0.6,2.2
2019-02-04,0,-6.8,0.8,0.8
2019-02-05,0,-1.7,5.2,0.0
2019-02-06,0,-8.4,2.8,3.4
2019-02-07,0,-2.3,0.4,0.0
2019-02-08,0,-1.3,0.4,0.6
2019-02-09,0,-9.4,0.0,0.0
2019-02-10,0,-10.1,0.0,0.0
2019-02-11,0,-11.9,0.0,0.0
2019-02-12,0,-11.5,0.0,19.4
2019-02-13,0,-3.6,0.0,20.6
2019-02-14,0,-7.7,0.0,0.0
2019-02-15,0,-1.3,1.8,0.8
2019-02-16,0,-6.9,0.0,0.0
2019-02-17,0,-13.5,0.0,0.0
2019-02-18,0,-11.4,0.0,0.0
2019-02-19,0,-14.4,0.0,0.0
2019-02-20,0,-12.0,0.0,2.2
2019-02-21,0,-2.4,0.0,10.8
2019-02-22,0,-5.7,0.0,0.0
2019-02-23,0,-6.7,0.0,0.0
2019-02-24,0,0.5,12.4,0.8
2019-02-25,0,-5.3,0.0,0.0
2019-02-26,0,-15.1,0.0,0.0
2019-02-27,0,-17.1,0.0,0.0
2019-02-28,0,-14.1,0.0,0.0
2019-03-01,0,-10.2,0.0,0.0
2019-03-02,0,-7.0,0.0,0.0
2019-03-03,0,-4.6,0.0,0.6
2019-03-04,0,-6.5,0.0,0.0
2019-03-05,0,-11.5,0.0,0.4
2019-03-06,0,-12.0,0.0,0.0
2019-03-07,0,-13.5,0.0,0.0
2019-03-08,0,-7.3,0.0,0.0
2019-03-09,0,-6.3,0.0,0.0
2019-03-10,0,-2.7,3.0,16.0
2019-03-11,0,0.5,0.0,0.0
2019-03-12,0,-3.6,0.0,0.0
2019-03-13,0,-2.4,0.0,1.0
2019-03-14,0,2.6,1.6,0.0
2019-03-15,0,6.5,1.6,0.0
2019-03-16,0,-0.8,0.0,0.0
2019-03-17,0,-4.9,0.0,0.0
2019-03-18,0,-4.9,0.0,0.0
2019-03-19,0,-5.2,0.0,0.0
2019-03-20,0,0.5,0.0,0.0
2019-03-21,0,4.4,8.8,0.0
2019-03-22,0,2.2,17.0,0.0
2019-03-23,0,-1.9,0.0,1.6
2019-03-24,0,-0.1,0.0,0.0
2019-03-25,0,-3.6,0.0,0.0
2019-03-26,0,-3.6,0.0,0.0
2019-03-27,0,0.2,0.0,0.0
2019-03-28,0,4.5,1.0,0.0
2019-03-29,0,2.2,1.6,0.0
2019-03-30,0,-0.4,7.2,0.2
2019-03-31,0,0.3,5.2,0.6
2019-04-01,0,-2.3,0.0,0.0
2019-04-02,0,3.9,0.0,0.0
2019-04-03,0,4.4,0.0,0.2
2019-04-04,0,-1.1,0.0,0.0
2019-04-05,0,-1.5,0.6,3.0
2019-04-06,0,4.5,1.4,0.0
2019-04-07,0,6.3,0.6,0.0
2019-04-08,0,-0.8,14.2,0.4
2019-04-09,0,-1.6,0.6,10.4
2019-04-10,0,0.4,0.0,0.0
2019-04-11,0,1.2,0.0,0.0
2019-04-12,0,8.0,0.4,0.0
2019-04-13,0,10.5,0.0,0.0
2019-04-14,9143,4.8,6.0,0.0
2019-04-15,7310,4.0,2.2,0.0
2019-04-16,13672,5.6,0.0,0.0
2019-04-17,19726,5.9,0.0,0.0
2019-04-18,13505,11.0,1.4,0.0
2019-04-19,4673,8.8,31.0,0.0
2019-04-20,6604,5.7,12.4,0.0
2019-04-21,16306,9.8,0.0,0.0
2019-04-22,21354,12.1,0.0,0.0
2019-04-23,20897,11.7,3.2,0.0
2019-04-24,10624,6.8,7.2,0.0
2019-04-25,20155,7.7,0.0,0.0
2019-04-26,8179,7.9,22.6,0.0
2019-04-27,7518,5.4,9.8,0.0
2019-04-28,14192,6.1,0.0,0.0
2019-04-29,20319,4.4,0.0,0.0
2019-04-30,23365,9.7,0.0,0.0
2019-05-01,16549,5.2,6.8,0.0
2019-05-02,19354,6.0,0.6,0.0
2019-05-03,14502,9.0,3.6,0.0
2019-05-04,25509,12.3,0.0,0.0
2019-05-05,29123,12.4,0.0,0.0
2019-05-06,31189,16.8,0.0,0.0
2019-05-07,28516,11.6,0.6,0.0
2019-05-08,28927,8.3,0.0,0.0
2019-05-09,24751,9.9,14.2,0.0
2019-05-10,13305,13.1,26.0,0.0
2019-05-11,22437,9.5,0.0,0.0
2019-05-12,23012,11.5,0.0,0.0
2019-05-13,23715,11.3,3.4,0.0
2019-05-14,14793,7.1,2.6,0.0
2019-05-15,28480,10.6,0.2,0.0
2019-05-16,31006,12.0,0.0,0.0
2019-05-17,23506,11.9,0.8,0.0
2019-05-18,23420,11.5,0.0,0.0
2019-05-19,19138,14.5,12.2,0.0
2019-05-20,21324,16.4,0.0,0.0
2019-05-21,26582,12.1,0.6,0.0
2019-05-22,33269,12.6,0.2,0.0
2019-05-23,20424,16.6,17.2,0.0
2019-05-24,29653,13.8,2.0,0.0
2019-05-25,23965,15.4,1.0,0.0
2019-05-26,42878,18.3,1.0,0.0
2019-05-27,30223,12.8,0.0,0.0
2019-05-28,23709,10.1,2.0,0.0
2019-05-29,31319,11.8,0.0,0.0
2019-05-30,32292,16.6,2.2,0.0
2019-05-31,33453,11.7,0.0,0.0
2019-06-01,30223,14.2,0.0,0.0
2019-06-02,15968,14.8,8.0,0.0
2019-06-03,26354,9.8,0.0,0.0
2019-06-04,28998,11.9,0.2,0.0
2019-06-05,30092,13.6,0.8,0.0
2019-06-06,38449,17.2,0.0,0.0
2019-06-07,39123,17.3,0.0,0.0
2019-06-08,37405,16.3,0.0,0.0
2019-06-09,33545,21.3,0.0,0.0
2019-06-10,34737,23.4,4.8,0.0
2019-06-11,27856,14.8,20.6,0.0
2019-06-12,37621,17.0,0.0,0.0
2019-06-13,30093,16.5,1.8,0.0
2019-06-14,24320,15.3,6.0,0.0
2019-06-15,16271,17.1,6.4,0.0
2019-06-16,29166,16.2,0.0,0.0
2019-06-17,35625,17.0,0.0,0.0
2019-06-18,38042,17.0,0.0,0.0
2019-06-19,38628,17.0,0.0,0.0
2019-06-20,21172,17.0,5.6,0.0
2019-06-21,36378,20.2,0.0,0.0
2019-06-22,31260,21.4,0.0,0.0
2019-06-23,29481,21.8,0.0,0.0
2019-06-24,29001,19.0,0.0,0.0
2019-06-25,23613,21.1,17.2,0.0
2019-06-26,35322,23.0,0.2,0.0
2019-06-27,38497,24.0,1.2,0.0
2019-06-28,36411,22.9,0.0,0.0
